id,category,product_url,name,ingredients
31,Pore_strips,https://www.ewg.org/skindeep/products/964692-Biore_the_Original_Deep_Cleansing_Pore_Strips/,Biore the Original Deep Cleansing Pore Strips,"POLYQUATERNIUM-37, SILICA, WATER, GLYCERIN, POLYSILICONE-13, PEG-12 DIMETHICONE, TITANIUM DIOXIDE, METHYLPARABEN, ALUMINUM HYDROXIDE, BUTYLENE GLYCOL, STEARYL GLYCYRRHETINATE, HAMAMELIS VIRGINIANA (WITCH HAZEL) LEAF EXTRACT."
32,Pore_strips,https://www.ewg.org/skindeep/products/1012428-Holler_and_Glow_Holler_and_Glow_Purrfect_Skin_Clarifying_Leopard_Print_Pore_Nose_Strips/,"Holler and Glow, Purrfect Skin, Clarifying Leopard Print Pore Nose Strips","PVP, VP/VA COPOLYMER, ALCOHOL DENAT., CHARCOAL POWDER, 1,2-HEXANEDIOL, HYDROXYACETOPHENONE, CI 77891 (TITANIUM DIOXIDE), DIMETHICONE, POLYSORBATE 60, AQUA (WATER), HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, ALOE BARBADENSIS (ALOE VERA) LEAF EXTRACT, DIPOTASSIUM GLYCYRRHIZATE, SILICA, SORBITAN SESQUIOLEATE, TOCOPHERYL ACETATE"
33,Pore_strips,https://www.ewg.org/skindeep/products/8030754-Almay_Oil_Free_Eye_Makeup_Remover_Pads_15_Ct/,"Almay Oil Free Eye Makeup Remover Pads, 15 Ct","Acrylates Copolymer, 1,2-Hexanediol, Sodium Polyacrylate, Butylene Glycol, Pvp, C13-14 Isoparaffin, Niacinamide, Water/Aqua, Salicylic Acid, Centella Asiatica Extract, Phenoxyethanol, Caprylyl/Capryl Glucoside, Sodium Hyaluronate, Tetrahexyldecyl Ascorbate, Laureth-7, Melaleuca Alternifolia (Tea Tree) Extract, Phytosphingosine, Madecassoside"
34,Pore_strips,https://www.ewg.org/skindeep/products/1009672-Holler_and_Glow_Purrfect_Skin_Clarifying_Leopard_Print_Pore_Nose_Strips/,Holler and Glow Purrfect Skin Clarifying Leopard Print Pore Nose Strips,"PVP, VP/VA COPOLYMER, ALCOHOL DENAT., CHARCOAL POWDER, 1,2-HEXANEDIOL, HYDROXYACETOPHENONE, CI 77891 (TITANIUM DIOXIDE), DIMETHICONE, POLYSORBATE 60, AQUA (WATER), HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, ALOE BARBADENSIS (ALOE VERA) LEAF EXTRACT, DIPOTASSIUM GLYCYRRHIZATE, SILICA, SORBITAN SESQUIOLEATE, TOCOPHERYL ACETATE"
35,Pore_strips,https://www.ewg.org/skindeep/products/1019718-Hero_Cosmetics_Mighty_Patches/,Hero Cosmetics Mighty Patches,"SODIUM HYALURONATE, WATER, NIACINAMIDE, BUTYLENE GLYCOL, SALICYLIC ACID, SALIX ALBA (WILLOW) BARK EXTRACT, MADECASSOSIDE, CENTELLA ASIATICA EXTRACT, PENTYLENE GLYCOL, 1,2-HEXANEDIOL, SODIUM DEHYDROACETATE"
36,Pore_strips,https://www.ewg.org/skindeep/products/1029610-Bior_Biore_Oil_Control_Charcoal_Deep_Cleansing_Pore_Nose_Strips/,Biore Oil Control Charcoal Deep Cleansing Pore Nose Strips,"POLYQUATERNIUM-37, SILICA, WATER, GLYCERIN, POLYSILICONE-13, PEG-12 DIMETHICONE, MENTHOL, CHARCOAL POWDER, STYRENE/STEARYL METHACRYLATE CROSSPOLYMER, IRON OXIDES"
37,Pore_strips,https://www.ewg.org/skindeep/products/1053444-Bior_Bior_Biore_Charcoal_Blackhead_Remover_Pore_Strips_Deep_Cleansing_Nose_Strips/,"Bior Biore Charcoal Blackhead Remover Pore Strips, Deep Cleansing Nose Strips","Polyquaternium-37, Silica, Water, Glycerin, Polysilicone-13, Peg-12 Dimethicone, Titanium Dioxide, Methylparaben, Aluminum Hydroxide, Butylene Glycol, Stearyl Glycyrrhetinate, Hamamelis Virginiana (Witch Hazel) Extract."
38,Pore_strips,https://www.ewg.org/skindeep/products/1041512-Lumin_Charcoal_Pore_Declogging_Strips/,Lumin Charcoal Pore Declogging Strips,"PVP, Water/Aqua/Eau, Charcoal Powder, Acacia Senegal Gum, Kaolin, Glycerin, Polyglyceryl-10 Laurate, Propylene Glycol, Polyglyceryl-10 Myristate, Hydroxyacetophenone, Butylene Glycol, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Pinus Palustris (Longleaf Pine) Leaf Extract, Ulmus Davidiana Root Extract, Oenothera Biennis (Evening Primrose) Flower Extract, Pueraria Lobata (Kudzu) Root Extract, Citrus Limon (Lemon) Fruit Extract, 1,2-Hexanediol, CI 77891 (Titanium Dioxide)"
39,Pore_strips,https://www.ewg.org/skindeep/products/922891-CVS_Pig_Nose_Detoxifying_Pore_Strips_Charcoal_2020_formulation/,"CVS Pig Nose Detoxifying Pore Strips, Charcoal (2020 formulation)","ALCOHOL DENAT., WATER, PVP, VP/VA COPOLYMER, 1,2-HEXANEDIOL, TITANIUM DIOXIDE (CI 77891), HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, ALOE BARBADENSIS LEAF EXTRACT, DIMETHICONE, POLYSORBATE 60, DIPOTASSIUM GLYCYRRHIZATE, SILICA, SORBITAN SESQUIOLEATE, CHARCOAL POWDER, TOCOPHERYL ACETATE, HYDROXYACETOPHENONE."
40,Pore_strips,https://www.ewg.org/skindeep/products/924790-CVS_Health_Detoxifying_Pore_Strips_Charcoal_2020_formulation/,"Cvs Health Detoxifying Pore Strips, Charcoal (2020 formulation)","ALCOHOL DENAT., WATER, PVP, VP/VA COPOLYMER, 1,2-HEXANEDIOL, TITANIUM DIOXIDE (CI 77891), HAMAMELIS VIRGINIANA (WITCH HAZEL) EXTRACT, ALOE BARBADENSIS LEAF EXTRACT, DIMETHICONE, POLYSORBATE 60. DIPOTASSIUM GLYCYRRHIZATE, SILICA, SORBITAN SESQUIOLEATE, CHARCOAL POWDER, TOCOPHERYL ACETATE, HYDROXYACETOPHENONE."
