id,category,product_url,name,ingredients
31,Skin_fading__lightener,https://www.ewg.org/skindeep/products/956359-RoC_Multi_Correxion_Even_Tone__Lift_5_in_1_Night_Cream/,Roc Multi Correxion Even Tone + Lift 5 in 1 Night Cream,"WATER, GLYCERIN, DIMETHICONE, ETHYLHEXYL PALMITATE, ISONONYL ISONONANOATE, PROPYLENE GLYCOL, STEARETH-2, BUTYROSPERMUM PARKII (SHEA) BUTTER, PROPANEDIOL, METHYL METHACRYLATE CROSSPOLYMER, BEHENYL ALCOHOL, HEXYLRESORCINOL, SCLEROTIUM GUM, STEARETH-21, ASCORBYL GLUCOSIDE, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, DIMETHICONE CROSSPOLYMER, CAPRYLYL GLYCOL, MICA, TITANIUM DIOXIDE, XYLITYLGLUCOSIDE, ANHYDROXYLITOL, XYLITOL, SODIUM HYDROXIDE, SODIUM CARBONATE, CAPRYLHYDROXAMIC ACID, 1,2-HEXANEDIOL, DISODIUM EDTA, FRAGRANCE"
32,Skin_fading__lightener,https://www.ewg.org/skindeep/products/3263326-Lumanere_Lumanere_Razor_Bumps_Solution__Dark_Spot_Corrector/,"Lumanere, Razor Bumps Solution & Dark Spot Corrector","WATER, SD ALCOHOL-40B, ISOPROPANOL, GLYCERIN, ACETYL SALICYLIC ACID, BUTYLENE GLYCOL, PROPYLENE GLYCOL, DIMETHYLMETHOXY CHROMANYL PALMITATE, TETRAHYDRODIFERULOYLMETHANE, SALICYLIC ACID 0.05%, GLYCOLIC ACID 0.10%, LACTIC ACID 0.10%, CINNAMOMUM CAMPHORA (CAMPHOR) LEAF OIL 0.15%, SALIX ALBA (WILLOW) BARK EXTRACT, CYCLOHEXASILOXANE, HYDROXYETHYLCELLULOSE, PHENOXYETHANOL"
33,Skin_fading__lightener,https://www.ewg.org/skindeep/products/988592-Ren_Clean_Skincare_Overnight_Glow_Dark_Spot_Sleeping_Cream_/,Ren Clean Skincare Overnight Glow Dark Spot Sleeping Cream,"Aqua (Water), Coco-Caprylate/Caprate, Cetyl Alcohol, Cetearyl Alcohol, Cetyl Phosphate, Glycerin, Isodecyl Neopentanoate, Simmondsia Chinensis (Jojoba) Seed Oil, Squalane, Arginine, Benzyl Alcohol, Panthenol, Glycogen, Sodium Dehydroacetate, Dehydroacetic Acid, Parfum* (Fragrance), Sucrose, Plankton Extract, Lecithin, Citric Acid, Sodium Hydroxide, Citral, Limonene, Linalool * 100% Natural Fragrance - Parfum 100% Naturel"
34,Skin_fading__lightener,https://www.ewg.org/skindeep/products/965300-Grisi_Lightening_Natural_Soap_Mother_of_Pearl/,"Grisi Lightening Natural Soap, Mother of Pearl","SODIUM PALMATE/SODIUM COCOATE, ZEA MAYS STARCH/ZEA MAYS (CORN) STARCH, SODIUM LAURYL SULFATE, CI 77891/TITANIUM DIOXIDE, PARAFFINUM LIQUIDUM/MINERAL OIL, CERA ALBA/BEESWAX, BUTYROSPERMUM PARKII BUTTER/BUTYROSPERMUM PARKII (SHEA) BUTTER, PARFUM/FRAGRANCE, AQUA/WATER, TETRASODIUM EDTA, CALCIUM CARBONATE, CITRIC ACID, MOTHER OF PEARL/MOTHER OF PEARL (PTERIA STERNA), SODIUM BENZOATE, ALPHA-ISOMETHYL IONONE, BUTYLPHENYL METHYLPROPIONAL, CITRONELLOL, COUMARIN, GERANIOL, LINALOOL, ASCORBIC ACID."
35,Skin_fading__lightener,https://www.ewg.org/skindeep/products/971495-Grisi_Lightening_Natural_Soap_Mother_of_Pearl/,"Grisi Lightening Natural Soap, Mother of Pearl","SODIUM PALMATE, SODIUM COCOATE, ZEA MAYS STARCH/CORN (ZEA MAYS) STARCH, SODIUM LAURYL SULFATE, CI 77891/TITANIUM DIOXIDE, PARAFFINUM LIQUIDUM/MINERAL OIL, CERA ALBA/BEESWAX, BUTYROSPERMUM PARKII BUTTER/SHEA (BUTYROSPERMUM PARKII) BUTTER, PARFUM/FRAGRANCE, ALPHA-ISOMETHYL IONONE, BENZYL ALCOHOL, BUTYLPHENYL METHYLPROPIONAL, CITRONELLOL, COUMARIN, GERANIOL, LINALOOL, AQUA/WATER, TETRASODIUM EDTA, CI 77220/CALCIUM CARBONATE, CITRIC ACID, MOTHER OF PEARL/MOTHER OF PEARL (PTERIA STERNA), SODIUM BENZOATE, ASCORBIC ACID."
36,Skin_fading__lightener,https://www.ewg.org/skindeep/products/993875-Black__White_Black_and_White_Skin_Tone_Cream/,Black and White Skin Tone Cream,"WATER, GLYCERIN, OCTYLDODECANOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, JOJOBA ESTERS, ISOSORBIDE DICAPRYLATE, GLYCERYL STEARATE SE, BUTYROSPERMUM PARKII (SHEA) BUTTER, HYDROGENATED POLYDECENE, PROPYLENE GLYCOL, BEHENYL ALCOHOL, POTASSIUM CETYL PHOSPHATE, STEARIC ACID, HEXYLRESORCINOL, ALOE BARBADENSIS LEAF JUICE, HYDROGENATED PALM GLYCERIDES, ASCORBIC ACID, TOCOPHEROL, PHENOXYETHANOL, CAPRYLYL GLYCOL, ETHYLHEXYLGLYCERIN, CARBOMER, PHOSPHORIC ACID, XANTHAN GUM, DISODIUM EDTA, SODIUM HYDROXIDE, SODIUM BENZOATE, CITRIC ACID, POTASSIUM SORBATE, SODIUM SULFITE, FRAGRANCE"
37,Skin_fading__lightener,https://www.ewg.org/skindeep/products/958019-Pixi_Vit_C_Brightening_Perfector_Tonecorrect_0284/,"Pixi Vit C+ Brightening Perfector, Tonecorrect 0284","AQUA/WATER/EAU, CAPRYLIC/CAPRIC TRIGLYCERIDE, DICAPRYLYL CARBONATE, CETYL ETHYLHEXANOATE, TRIBEHENIN, OCTYLDODECANOL, POLYGLYCERYL-6 POLYHYDROXYSTEARATE, DISTEARDIMONIUM HECTORITE, GLYCERIN, DIPROPYLENE GLYCOL, SILICA, POLYGLYCERYL-6 POLYRICINOLEATE, SODIUM CHLORIDE, 1,2-HEXANEDIOL, CAMELLIA SINENSIS LEAF EXTRACT, CITRUS LIMON (LEMON) FRUIT EXTRACT, GLYCYRRHIZA GLABRA (LICORICE) ROOT EXTRACT, HIPPOPHAE RHAMNOIDES EXTRACT, SQUALANE, CAFFEINE, ASCORBIC ACID, FERULIC ACID, CITRUS AURANTIUM DULCIS (ORANGE) PEEL OIL, CAPRYLIC/CAPRIC GLYCERIDES, SYNTHETIC FLUORPHLOGOPITE, PROPYLENE CARBONATE, ZEIN, SILICA DIMETHYL SILYLATE, TRIETHOXYCAPRYLYLSILANE, ZEA MAYS (CORN) STARCH, HYDROGENATED LECITHIN, PHENOXYETHANOL, CITRAL, LIMONENE, TITANIUM DIOXIDE (CI 77891), IRON OXIDES (CI 77491, CI 77492)."
38,Skin_fading__lightener,https://www.ewg.org/skindeep/products/573202-Alba_Botanica_Good__Healthy_Spots_Be_Gone_Corrector/,Alba Botanica Good & Healthy Spots Be Gone Corrector,"Aqua (Water), Glycerin, Isoamyl Laurate, Aloe Barbadensis Leaf Juice (1), Cetearyl Olivate, Polyglyceryl-2 Stearate, Sorbitan Olivate, Azadirachta Indica Leaf Extract (1), Beta Vulgaris Cicla Extract (2), Brassica Oleracea Acephala Leaf Extract (3), Echinacea Purpurea Extract, Elettaria Cardamomum Seed Extract, Melissa Officinalis Leaf Extract (1), Ribes Nigrum (Blackcurrant) Leaf Extract, Rubus Idaeus (Raspberry) Leaf Extract, Salix Nigra (Willow) Bark Extract, Spinacia Oleracea (Spinach) Leaf Extract (1), Ascorbyl, Glucoside, Biosaccharide Gum-1, Bisabolol, Caesalpinia Spinosa Gum, Calcium Ascorbate, Cetyl Alcohol, Glyceryl Stearate, Glyceryl Stearate SE, Potassium Hydroxide, Retinyl Palmitate, Salicylic Acid, Sucrose, Tapioca Starch, Tocopheryl Acetate, Stearyl Alcohol, Xanthan Gum, Xanthophyl, Alcohol (1), Benzyl Alcohol, Calcium Gluconate, Gluconolactone, Glyceryl Caprylate, Sodium Anisate, Sodium Benzoate, Sodium Levulinate, Sorbic Acid, Lavandula Angustifolia (Lavender) Oil (4), Amyl Cinnamal, Hydroxycitronellal, Linalool. (1) Certified Organic Ingredient (2) Swiss Chard Extract (3) Kale Extract (4)For Scent Only"
39,Skin_fading__lightener,https://www.ewg.org/skindeep/products/640863-Black_Opal_Even_True_Fade__Even_TriComplex_Tonecorrect_Fade_Gel/,Black Opal Even True Fade & Even Tri-Complex Tonecorrect Fade Gel,"Active Ingredient: Hydroquinone 2.00% (Skin Lightening Gel) Inactive Ingredients: Water (Aqua), Propylene Glycol, Carbomer, Sodium Palmitoyl Proline, Nymphaea Alba Flower Extract, Glycerin, Citrus Unshiu Peel Extract, Curcuma Longa (Turmeric) Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Algae Extract, Yeast Extract, Glucosamine HCL, Urea, Sodium Hydroxymethylglycinate, Sodium Sulfite, Sodium Metabisulfite, Butylene Glycol, Disodium EDTA, Polysorbate 20, Benzophenone-4, EDTA, Diazolidinyl Urea, Iodopropynyl Butylcarbamate, Sodium Hydroxide, Caramel, Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491)"
40,Skin_fading__lightener,https://www.ewg.org/skindeep/products/1045030-Mama_Africa_Cosmetics_Lightening_Beauty_Lotion_with_Aloe_Vera/,"Mama Africa Cosmetics, Lightening Beauty Lotion, with Aloe Vera","AQUA, PETROLATUM, CETEARYL ALCOHOL, GLYCERIN, ETHYLHEXYL PALMITATE, CETEARETH-25, KOJIC ACID, GLYCOLIC ACID, BENZOPHENONE-3, ALOE BARBADENSIS LEAF JUICE, LACTIC ACID, LAURYL ALCOHOL, PARFUM, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN, SODIUM POLYACRYLOYLDIMETHYL TAURATE (AND) HYDROGENATED POLYDECENE (AND) TRIDECETH-10, TOCOPHERYL ACETATE, CINNAMAL, CINNAMYLALCOHOL, CITRONELLOL, COUMARIN, EUGENOL, GERANIOL, LIMONENE"
41,Skin_fading__lightener,https://www.ewg.org/skindeep/products/962884-Belli_Skincare_Stretch_mark_cream/,Belli Skincare Stretch mark cream,"Deionized Water, Isopropyl Palmitate, Cetearyl Alcohol (and) Ceteareth-20, Cetearyl Alcohol, Glycerine, Cetyl Hydroxyethylcellulose (and) Rutin (and) Palmitoyl Oligopeptide (and) Palmitoyl Tetrapeptide-3 (and) Phaseolus Lunatus (Green Bean) Seed Extract (and) Butylene Glycol (and) Water - (aka Regestril), Sodium PCA, Tocopheryl Acetate (Vitamin E Acetate), Darutoside, Cyclomethicone, Glyceryl Stearate (and) PEG-100 Stearate, Persea Gratissima (Avocado) Oil, Phenoxyethanol, Caffeine, Butyrospermum Parkii (Shea Butter), Carbomer, Triethanolamine, Acanthopanax Senticosus (Ginseng/Eleutherol) Root Extract, Citrus Nobilis (Mandarin Orange) Peel Oil, Retinyl Palmitate, Iodopropynyl Butylcarbamate (and) Glycereth-2 Cocoate"
42,Skin_fading__lightener,https://www.ewg.org/skindeep/products/1026407-Dermalogica_PowerBright_Dark_Spot_Serum_30ml1oz/,Dermalogica PowerBright Dark Spot Serum 30ml/1oz,"Water/Aqua/Eau, Ethylhexyl Isononanoate, Triolein, Niacinamide, C12-16 Alcohols, 1,2-Hexanediol, Coco-Caprylate/Caprate, Lentinus Edodes Mycelium Extract, C18-36 Acid Triglyceride, Acrylates Copolymer, Butylene Glycol, Ectoin, Paeonia Suffruticosa Root Extract, Jojoba Esters, Hydroxyacetophenone, Hexylresorcinol, Phytosteryl Macadamiate, Sodium Hyaluronate Crosspolymer, Withania Somnifera Root Extract, Phytosterols, Sodium Levulinate, C12-18 Acid Triglyceride, Raspberry Ketone, Mimosa Tenuiflora Bark Extract, Vanilla Planifolia Fruit, Ilex Paraguariensis Leaf Extract, Helianthus Annuus (Sunflower) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Medica Limonum (Lemon) Peel Oil, Citrus Paradisi (Grapefruit) Peel Oil, Ricinus Communis (Castor) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Cistus Ladaniferus Resin, Zingiber Officinale (Ginger) Root Oil, Lavandula Angustifolia (Lavender) Oil, Ribes Nigrum (Black Currant) Seed Oil, Jasminum Sambac (Jasmine) Flower Extract, Cucumis Sativus (Cucumber) Seed Oil, Dipteryx Odorata Seed Extract, Styrax Benzoin Resin Extract, Viola Odorata Leaf Extract, Juniperus Virginiana Oil, Titanium Dioxide, Tocopherol, Ethylhexylglycerin, Xanthan Gum, Sclerotium Gum, Hydrogenated Lecithin, Lecithin, Palmitic Acid, Octyldecanol, Glycerin, Octyldodecyl Oleate, Squalene, Octyldodecyl Stearoyl Stearate, Tetrasodium Glutamate Diacetate, Caprylyl Glycol, Benzyl Glycol, Laureth-21, Pullulan, Silica, Alumina, Sodium Hydroxide, Sodium Dehydroacetate, Sodium Benzoate, Citral, Limonene, Linalool"
43,Skin_fading__lightener,https://www.ewg.org/skindeep/products/976102-Palmers_Skin_Success_Anti_Dark_Spot_Niacinamide_5_Fade_Cream_for_Dry_Skin/,Palmer's Skin Success Anti Dark Spot Niacinamide 5% Fade Cream for Dry Skin,"WATER (AQUA), GLYCERYL STEARATE, MINERAL OIL (PARAFFINUM LIQUIDUM), NIACINAMIDE, PROPYLENE GLYCOL, STEARYL STEARATE, CETEARYL ALCOHOL, PEG-75 LANOLIN, PEG-100 STEARATE, DIMETHICONE, CETEARETH-20, ISOPROPYL MYRISTATE, RETINOL, TRICHOLOMA MATSUTAKE EXTRACT, TOCOPHERYL ACETATE, ASCORBYL GLUCOSIDE, LAVANDULA ANGUSTIFOLIA (LAVENDER) OIL, CITRIC ACID, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, MAGNESIUM ALUMINUM SILICATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, ETHYLHEXYLGLYCERIN, BUTYLENE GLYCOL, XANTHAN GUM, DISODIUM EDTA, SODIUM SULFITE, SODIUM METABISULFITE, SODIUM LAURYL SULFATE, SODIUM SULFATE, BHT, PHENOXYETHANOL, LINALOOL, LIMONENE."
44,Skin_fading__lightener,https://www.ewg.org/skindeep/products/5911219-SkinMedica_Even__Correct_Dark_Spot_Cream/,Skinmedica Even & Correct Dark Spot Cream,"Cyclopentasiloxane, Water/Aqua/Eau, Dimethicone Crosspolymer, Caprylic/Capric Triglyceride, Niacinamide, Glycerin, Tranexamic Acid, Glycolic Acid, PEG-10 Dimethicone, Tetrahexyldecyl Ascorbate, PEG/PPG-18/18 Dimethicone, Kojic Dipalmitate, Phenylethyl Resorcinol, Nelumbo Nucifera Germ Extract, Retinol, Caprylhydroxamic Acid, Acetyl Tetrapeptide-2, Dipotassium Glycyrrhizate, Ceramide NP, Tocopheryl Acetate, Bisabolol, Dunaliella Salina Extract, Allantoin, Polysorbate 20, Cetyl Palmitate, Laureth-23, Squalane, 1,2-Hexanediol, Isoceteth-10, Dimethicone, Aminomethyl Propanediol, Dimethicone/Vinyl Dimethicone Crosspolymer, Titanium Dioxide, Propanediol, Sodium Bisulfite, Hydrated Silica, Diethylhexyl Syringylidenemalonate, Stearalkonium Hectorite, BHT, Sodium Surfactin, Phenoxyethanol, Propylene Carbonate, Silica, Trideceth-6 Phosphate, Ethylhexylglycerin, Caprylyl Glycol, Xanthan Gum, Sodium Hydroxide"
45,Skin_fading__lightener,https://www.ewg.org/skindeep/products/976075-Palmers_Skin_Success_Anti_Dark_Spot_Niacinamide_5_Fade_Cream_for_All_Skin/,Palmer's Skin Success Anti Dark Spot Niacinamide 5% Fade Cream for All Skin,"WATER (AQUA), GLYCERYL STEARATE, MINERAL OIL (PARAFFINUM LIQUIDUM), NIACINAMIDE, PROPYLENE GLYCOL, STEARYL STEARATE, CETEARYL ALCOHOL, PEG-75 LANOLIN, PEG-100 STEARATE, DIMETHICONE, CETEARETH-20, ISOPROPYL MYRISTATE, TOCOPHERYL ACETATE, RETINOL, TRICHOLOMA MATSUTAKE EXTRACT, ASCORBYL GLUCOSIDE, ETHYLHEXYL SALICYLATE, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, SILICA, CITRIC ACID, DISODIUM EDTA, BUTYLENE GLYCOL, MAGNESIUM ALUMINUM SILICATE, XANTHAN GUM, CAPRYLIC/CAPRIC TRIGLYCERIDE, SODIUM SULFITE, SODIUM METABISULFITE, SODIUM LAURYL SULFATE, SODIUM SULFATE, BHT, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, FRAGRANCE (PARFUM), LINALOOL, LIMONENE, HYDROXYCITRONELLAL, CITRONELLOL, ALPHA-ISOMETHYL LONONE."
46,Skin_fading__lightener,https://www.ewg.org/skindeep/products/972055-Skin_Success_Eventone_Fade_Cream_Regular/,"Skin Success Eventone Fade Cream, Regular","WATER (AQUA), GLYCERYL STEARATE, MINERAL OIL (PARAFFINUM LIQUIDUM), NIACINAMIDE, PROPYLENE GLYCOL, STEARYL STEARATE, CETEARYL ALCOHOL, PEG-75 LANOLIN, PEG-100 STEARATE, DIMETHICONE, CETEARETH-20, ISOPROPYL MYRISTATE, RETINOL, TRICHOLOMA MATSUTAKE EXTRACT, ASCORBYL GLUCOSIDE, TOCOPHERYL ACETATE, ETHYLHEXYL SALICYLATE, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, CITRIC ACID, DISODIUM EDTA, BUTYLENE GLYCOL, MAGNESIUM ALUMINUM SILICATE, XANTHAN GUM, CAPRYLIC/CAPRIC TRIGLYCERIDE, SODIUM SULFITE, SODIUM METABISULFITE, SODIUM LAURYL SULFATE, SODIUM SULFATE, BHT, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, FRAGRANCE (PARFUM), CITRONELLOL, HYDROXYCITRONELLAL, BUTYLPHENYL METHYLPROPIONAL, LINALOOL, LIMONENE, ALPHA-ISOMETHYL LONONE."
47,Skin_fading__lightener,https://www.ewg.org/skindeep/products/517513-Alpha_Hydrox_Spot_Light_Targeted_Skin_Lightener/,Alpha Hydrox Spot Light Targeted Skin Lightener,"Active Ingredients: Hydroquinone 2%, Inactive Ingredients: Water, Glycolic Acid, Propylene Glycol, Isopropyl Palmitate, Mineral Oil (Paraffinum Liquidum), Glyceryl Stearate, Cetearyl Alcohol, Ozokerite, Sodium Hydroxide, Steareth 20, Laureth 23, Tocopherol (Natural Vitamin E), Dimethicone, Xanthan Gum, Sodium PVM/MA Decadiene Cross Polymer, Sorbic Acid (A Preservative), Sodium Metabisulfite, Imidazolidinyl Urea, Tetrasodium EDTA, Fragrance, BHT"
48,Skin_fading__lightener,https://www.ewg.org/skindeep/products/865771-Ambi_Skincare_Fade_Cream_Oily_Skin_2019_formulation/,"Ambi Skincare Fade Cream, Oily Skin (2019 formulation)","WATER, GLYCERIN, ISOPROPYL MYRISTATE, STEARIC ACID, CETYL ALCOHOL, POTASSIUM CETYL PHOSPHATE, BETAINE, GLYCERYL STEARATE, PEG-100 STEARATE, SODIUM METABISULFITE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, FRAGRANCE, TOCOPHERYL ACETATE, METHYLPARABEN, DISODIUM EDTA, LACTIC ACID, PROPYLPARABEN, ETHYLPARABEN, PEG-16 SOY STEROL, SODIUM ASCORBYL PHOSPHATE, BUTYLENE GLYCOL, GLYCINE SOJA (SOYBEAN) PROTEIN"
49,Skin_fading__lightener,https://www.ewg.org/skindeep/products/979530-Palmers_Skin_Success_Anti_Dark_Spot_Niacinamide_5_Fade_Cream_for_All_Skin_Types/,Palmer's Skin Success Anti Dark Spot Niacinamide 5% Fade Cream for All Skin Types,"WATER (AQUA), GLYCERYL STEARATE, MINERAL OIL (PARAFFINUM LIQUIDUM), NIACINAMIDE, PROPYLENE GLYCOL, STEARYL STEARATE, CETEARYL ALCOHOL, PEG-75 LANOLIN, PEG-100 STEARATE, DIMETHICONE, CETEARETH-20, ISOPROPYL MYRISTATE, RETINOL, TRICHOLOMA MATSUTAKE EXTRACT, ASCORBYL GLUCOSIDE, TOCOPHERYL ACETATE, ETHYLHEXYL SALICYLATE, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, CITRIC ADD, DISODIUM EDTA, BUTYLENE GLYCOL, MAGNESIUM ALUMINUM SILICATE, XANTHAN GUM, CAPRYLIC/CAPRIC TRIGLYCERIDE, SODIUM SULFITE, SODIUM METABISULFITE, SODIUM LAURYL SULFATE, SODIUM SULFATE, BHT, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, FRAGRANCE (PARFUM), CITRONELLOL, HYDROXYCITRONELLAL, BUTYLPHENYL METHYLPROPIONAL, LINALOOL, LIMONENE, ALPHA-ISOMETHYL IONONE."
50,Skin_fading__lightener,https://www.ewg.org/skindeep/products/3074073-Meaningful_Beauty_Dark_Spot_Treatment/,Meaningful Beauty Dark Spot Treatment,"Water, Niacinamide, Glycerin, Tranexamic Acid, Olive Oil Glycereth-8 Esters, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Isohexadecane, Hexylresorcinol, Kojic Acid, Pentylene Glycol, Palmaria Palmata Extract, Bakuchiol, Caprylic/Capric Triglyceride, Glycolic Acid, Polysorbate 80, Caprylyl Glycol, Maltodextrin, Retinol, Sodium Sulfite, Ethylhexylglycerin, Hexylene Glycol, Disodium EDTA, Cetyl Palmitate, Laureth-23, Sorbitan Oleate, Caproyl Sphingosine, BHA, Trideceth-6 Phosphate, Glutathione, Sodium Hydroxide, Citric Acid, Polysorbate 20, Sodium Metabisulfite, Phenoxyethanol."
51,Skin_fading__lightener,https://www.ewg.org/skindeep/products/962286-Stila_One_Step_Correct_Kitten_Skin_Tone_Correcting__Brightening_Primer/,Stila One Step Correct Kitten Skin Tone Correcting & Brightening Primer,"WATER/AQUA/EAU, CYCLOPENTASILOXANE, PROPYLENE GLYCOL, ZINC OXIDE, OCTYLDODECYL NEOPENTANOATE, GLYCERIN, TITANIUM DIOXIDE (NANO), BUTYLENE GLYCOL, PHENOXYETHANOL, CARBOMER, MICA, PEG/PPG - 18/18 DIMETHICONE, DIMETHICONE, SODIUM HYDROXIDE, TITANIUM DIOXIDE (CI 77891), ALUMINUM HYDROXIDE, STEARIC ACID, IRON OXIDES (CI 77491), CHROMIUM OXIDE GREENS (CI 77288), BORON NITRIDE, CAPRYLYL GLYCOL, IRON OXIDES (CI 77492), ULTRAMARINES (CI 77007), SODIUM DEHYDROACETATE, METHYLPARABEN, PHYTANTRIOL, GLYCERYL ACRYLATE/ACRYLIC ACID COPOLYMER, DISODIUM EDTA, TRIETHOXYCAPRYLYLSILANE, HEXYLENE GLYCOL, PALMITIC ACID, PROPYLPARABEN, DEXTRIN PALMITATE, TETRAHEXYLDECYL ASCORBATE, TOCOPHEROL, TOCOPHERYL ACETATE, IRON OXIDES (CI 77499), RETINYL PALMITATE, MAGNESIUM ASCORBYL PHOSPHATE, LYSINE, ANTHEMIS NOBILIS FLOWER EXTRACT, CAMELLIA SINENSIS LEAF EXTRACT, GINKGO BILOBA LEAF EXTRACT, PANAX GINSENG ROOT EXTRACT, SODIUM HYALURONATE, POTASSIUM CHLORIDE, MAGNESIUM CHLORIDE, SODIUM CHLORIDE, ZINC CHLORIDE, POTASSIUM SORBATE, MONTMORILLONITE, ILLITE, KAOLIN."
52,Skin_fading__lightener,https://www.ewg.org/skindeep/products/961373-Stila_One_Step_Correct_Skin_Tone_Correcting__Brightening_Primer/,"We're sorry, but something went wrong.",Unknown Ingredients
53,Skin_fading__lightener,https://www.ewg.org/skindeep/products/2633332-Alpha_Skincare_Alpha_Skin_Care_Dual_Action_Skin_Lightener/,Alpha Skin Care Dual Action Skin Lightener,"Active Ingredients: HYDROQUINONE 2.0%; Inactive Ingredients: WATER, GLYCOLIC ACID, PROPYLENE GLYCOL, ISOPROPYL PALMITATE, MINERAL OIL, GLYCERYL STEARATE, CETYL ALCOHOL, OZOKERITE, SODIUM HYDROXIDE, STEARETH-20, LAURETH-23, TOCOPHEROL (VITAMIN E), DIMETHICONE, XANTHAN GUM, SODIUM PVM/MA DECADIENE CROSSPOLYMER, SORBIC ACID, SODIUM METABISULFITE, IMIDAZOLIDINYL UREA, TETRASODIUM EDTA, FRAGRANCE, BHT"
54,Skin_fading__lightener,https://www.ewg.org/skindeep/products/464550-Ambi_Even__Clear_Targeted_Mark_Minimizer/,Ambi Even & Clear Targeted Mark Minimizer,"Water, Isononyl Isononanoate, Glycerin, Steareth 2, Ascorbic Acid (Vitamin C), Dimethicone, Cetyl Palmitate, PEG 8, Sorbitan Stearate, Butylene Glycol, Cetearyl Alcohol, Steareth 21, Cyclopentasiloxane, Panthenol, Butyrospermum Parkii (Shea Butter), Caprylyl Glycol, Methylparaben, Bisabolol (L-Alpha), Acrylates/C10 30 Alkyl Acrylate Crosspolymer, Fragrance, Xanthan Gum, Disodium EDTA, Propylparaben, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sucrose Cocoate, Squalane, BHT, Tocopherol (Natural Vitamin E), Polysorbate 20, Retinal, Chlorhexidine, Digluconate, Polysorbate 60, Magnesium Aspartate, Zinc Gluconate, Lactoferrin, Copper Gluconate, May Contain (+/-):, Sodium Hydroxide"
55,Skin_fading__lightener,https://www.ewg.org/skindeep/products/953081-Ambi_Fade_Cream_for_Normal_Skin/,Ambi Fade Cream for Normal Skin,"Active Ingredients: HYDROQUINONE 2.0%, OCTINOXATE 2.0%; Inactive Ingredients: WATER, GLYCERIN, ISOPROPYL MYRISTATE, STEARIC ACID, CETYL ALCOHOL, POTASSIUM CETYL PHOSPHATE, BETAINE, GLYCERL STEARATE, PEG-100 STEARATE SODIUM METABISULFITE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, FRAGRANCE, TOCOPHERYL ACETATE, METHYLPARABEN, DISODIUM EDTA, LACTIC ACID, PROPYLPARABEN, ETHYLPARABEN, PEG-16 SOY STEROL, SODIUM ASCORBYL PHOSPHATE, BUTYLENE GLYCOL, GLYCINE SOJA (SOYBEAN) PROTEIN"
56,Skin_fading__lightener,https://www.ewg.org/skindeep/products/855356-Ambi_Fade_Cream_normal_skin/,"Ambi Fade Cream, normal skin","Active Ingredients: Hydroquinone, 2%, Octinoxate, 2% Inactive Ingredients: Water, Glycerin, Isopropyl Myristate, Stearic Acid, Cyclopentasiloxane, Cetyl Alcohol, Betaine, Hydroxyethyl Urea, Glyceryl Stearate,PEG-100 Stearate, Potassium Cetyl Phosphate, Dimethicone Crosspolymer, Sodium Metabisulfite, Pentaerythrityl Tetra-di-t-Butyl Hydroxyhydrocinnamate, Fragrance, Tocopheryl Acetate, Methylparaben, Disodium EDTA, Lactic Acid, Propylparaben, Ethylparaben, PEG-16 Soy Sterol, Sodium Ascorbyl Phosphate, Butylene Glycol, Glycine Soja (Soybean) Protein"
57,Skin_fading__lightener,https://www.ewg.org/skindeep/products/463784-Ambi_Fade_Cream_Oily_Skin/,"Ambi Fade Cream, Oily Skin","Active Ingredients: Hydroquinone 2% (Skin Bleaching Agent), Padimate O 2.0% (Sunscreen), Inactive Ingredients: Betaine, Butylene Glycol, Cetyl Alcohol, Disodium EDTA, Ethylhexyl Methoxycinnamate, Ethylparaben, Fragrance, Glycerin, Glyceryl Stearate, Glycine Soja Protein (Soybean), Isopropyl Myristate, Lactic Acid, Methylparaben, PEG 100 Stearate, PEG 16 Soy Sterol, Pentaerythrityl Tetra Di T Butyl Hydroxyhydrocinnamate, Potassium Cetyl Phosphate, Propylparaben, Sodium Ascorbyl Phosphate, Sodium Metabisulfite, Stearic Acid, Tocopheryl Acetate, Water"
